ID	spreader	Tweets
49429290b9c03e657f6038884b0278ef	0	Dios mío que carajo será lo que no me deja dormir
49429290b9c03e657f6038884b0278ef	0	Tengo sueño otra vez
49429290b9c03e657f6038884b0278ef	0	Quieres ser mi acetaminofen?
49429290b9c03e657f6038884b0278ef	0	Mi abuela también me saca de quicio
49429290b9c03e657f6038884b0278ef	0	"""Habla duro que se escucha borroso"""
49429290b9c03e657f6038884b0278ef	0	Dios mío, yo soy así 🤣😣 #URL#
49429290b9c03e657f6038884b0278ef	0	Con doritos, una delicia 🤤 #URL#
49429290b9c03e657f6038884b0278ef	0	RT #USER#: Que locura de fin de semana, de verdad
49429290b9c03e657f6038884b0278ef	0	RT #USER#: Que ladilla verse todos los días con alguien, sorry not sorry
49429290b9c03e657f6038884b0278ef	0	RT #USER#: Pa cuando diosito🤧
49429290b9c03e657f6038884b0278ef	0	RT #USER#: Una de mis luchas es poder comer sin agarrar el teléfono.
49429290b9c03e657f6038884b0278ef	0	RT #USER#: Pensar demasiado en las cosas que no puedo cambiar es mi pasión
49429290b9c03e657f6038884b0278ef	0	RT #USER#: Por años tuve amistades que hoy veo en redes y me doy cuenta que son 0 compatibles con lo que quiero en mi vida 🧘🏽‍♀️
49429290b9c03e657f6038884b0278ef	0	Malvada sea, amo las rosas
49429290b9c03e657f6038884b0278ef	0	Espero el 14 de F recibir asi sean unas florecitas de esas que hay en los montes
49429290b9c03e657f6038884b0278ef	0	Espero que no me de pena el lunes cuando esa gente este grabando el video, todo por apoyar a mis amigos
49429290b9c03e657f6038884b0278ef	0	Dios que imbécil soy JAJAJAJAJAJJA
49429290b9c03e657f6038884b0278ef	0	Arrebataos comiendo papas con helao #URL#
49429290b9c03e657f6038884b0278ef	0	Caracas es zona de paz pa pa pa pa 💥
49429290b9c03e657f6038884b0278ef	0	Tan arrecho es? #URL#
49429290b9c03e657f6038884b0278ef	0	Esos no son amigos, definitivamente. #URL#
49429290b9c03e657f6038884b0278ef	0	Recuerdo que estaba en el pasillo acostada y una amiga me mordió una nalga, quedé en shock, no sabía si llorar o empujarla por las escaleras
49429290b9c03e657f6038884b0278ef	0	#USER# Mannn q rabia me dan los hombres a veces, provoca pegarles hajsjaj
49429290b9c03e657f6038884b0278ef	0	Bombón, una grandes ligas #URL#
49429290b9c03e657f6038884b0278ef	0	Voy a esa JAJAJAJAJABABA
49429290b9c03e657f6038884b0278ef	0	Me siento en toxicúa
49429290b9c03e657f6038884b0278ef	0	Naguebona, será que las hicieron de cemento #URL#
49429290b9c03e657f6038884b0278ef	0	Que rabia las carajitas sin oficio de aquí
49429290b9c03e657f6038884b0278ef	0	Eres muy linda, tienes un cuerpazo y me gustaría ser tu amiga
49429290b9c03e657f6038884b0278ef	0	Eres lindo, siempre te faveo jeje
49429290b9c03e657f6038884b0278ef	0	Lindisimo, me gusta tu flow, eres súper pana
49429290b9c03e657f6038884b0278ef	0	Hermosa, la vez que hablamos me caíste súper bien, quiero tratarte más pero me da penita jahsja
49429290b9c03e657f6038884b0278ef	0	Amo tus ojazos, me caes super bien y hay que decirle a los muchachos para joder un día
49429290b9c03e657f6038884b0278ef	0	Fulll pana, me caes bien
49429290b9c03e657f6038884b0278ef	0	Eres muy preciosa, me caes bien y cuando baje a cúa tenemos que tomarnos algo
49429290b9c03e657f6038884b0278ef	0	Eres lindo y super pana, muero de risa cuando agarras algo para mill
49429290b9c03e657f6038884b0278ef	0	q hermosas se me ven las nalgas en esa foto jajsja
49429290b9c03e657f6038884b0278ef	0	RT #USER#: Si estoy falta de amor, pero de pana no quiero falsos amores 💆🏻‍♀️
49429290b9c03e657f6038884b0278ef	0	RT #USER#: Hacer planes de playa y no tener amigas a quienes invitar? It's my passion
49429290b9c03e657f6038884b0278ef	0	Puede que lo tome en cuenta #URL#
49429290b9c03e657f6038884b0278ef	0	RT #USER#: Como quiero estar/ Donde estoy #URL#
49429290b9c03e657f6038884b0278ef	0	RT #USER#: Si las mujeres que están buenotas tienen inseguridades imagínense uno todo tabla y feo
49429290b9c03e657f6038884b0278ef	0	Quiero empanaditas de pollo
49429290b9c03e657f6038884b0278ef	0	Cabrón, no te me pongas muy sentimental
49429290b9c03e657f6038884b0278ef	0	Será que el amor de mi vida está en España 🤔
49429290b9c03e657f6038884b0278ef	0	Mi abu asustada por los del faes y yo con ganas de darle un cocotazo para que se quedara quieta 🤣
49429290b9c03e657f6038884b0278ef	0	RT #USER#: Quiero oreos con leche 🥺
49429290b9c03e657f6038884b0278ef	0	Ese colchón pesa como 150 kilos y al levantarlo me dio un dolor de columna intenso, quede fue tiesa
49429290b9c03e657f6038884b0278ef	0	Cuánto necesito para tu atención llamar?
49429290b9c03e657f6038884b0278ef	0	El tiempo te dirá no me vas a olvidar
49429290b9c03e657f6038884b0278ef	0	Me da rabia su escándalo pero no quiero que hagan sancocho con ellas 😣 #URL#
49429290b9c03e657f6038884b0278ef	0	RT #USER#: Y uno pa que quiere crecer esta vaina es burde chimba.
49429290b9c03e657f6038884b0278ef	0	#USER# Eso es bueno
49429290b9c03e657f6038884b0278ef	0	Si quiero un novio para enamorarme perdidamente jejejsjejjesj
49429290b9c03e657f6038884b0278ef	0	Eso fue personal jajsja
49429290b9c03e657f6038884b0278ef	0	Me peldi el juego csm
49429290b9c03e657f6038884b0278ef	0	Estoy que me voy al otro cuarto a ver la nba
49429290b9c03e657f6038884b0278ef	0	Te quiero dar besitos, cómo hacemos?????
49429290b9c03e657f6038884b0278ef	0	Me descuidan 5 min y ya me dormí
49429290b9c03e657f6038884b0278ef	0	Las piernas me duelen demasiado
49429290b9c03e657f6038884b0278ef	0	Deja de estar prestando el carro de tu papa para que hagan cochinadas, sucia #URL#
49429290b9c03e657f6038884b0278ef	0	RT #USER#: odio querer twittear algo y no saber cómo redactarlo
49429290b9c03e657f6038884b0278ef	0	Pa cuando alguien se encula de mi?
49429290b9c03e657f6038884b0278ef	0	RT #USER#: El que se encule pierde 🤷🏽‍♂️
49429290b9c03e657f6038884b0278ef	0	"Q puedo responder a un ""esta bien"""
49429290b9c03e657f6038884b0278ef	0	RT #USER#: Quieren estar y no hacen nada para quedarse jeje
33d50f8630b76ae7655951449ee07b6b	1	RT #USER#: #USER# Saquemos la del Borracho de ALLENDE TAMBIEN PAGA LAS CONTRIBUCIONES MIERDA
33d50f8630b76ae7655951449ee07b6b	1	#USER# Cual es la configuración mínima que necesitan del equipo?
33d50f8630b76ae7655951449ee07b6b	1	RT #USER#: Ven? El cabro no hacia nada #URL#
33d50f8630b76ae7655951449ee07b6b	1	RT #USER#: Cuando se hace campaña en las calles, hay que estar preparada para todo. Como aquí... #URL#
33d50f8630b76ae7655951449ee07b6b	1	#USER# #USER# Marxismo es la enfermedad.
33d50f8630b76ae7655951449ee07b6b	1	#USER# La bicicleta nos sirve a todos. Tú simplemente aléjate de la lacra roja.
33d50f8630b76ae7655951449ee07b6b	1	RT #USER#: #USER# #USER# Este es el Presidente que Chile necesita. #URL#
33d50f8630b76ae7655951449ee07b6b	1	RT #USER#: #USER# #USER# Uno es tonto hasta las 12 no mas... Nunca más por los mismos de siempre. Voto #HASHTAG#
33d50f8630b76ae7655951449ee07b6b	1	#USER# Devuelve la guita de Providencia que se chorearon con el #HASHTAG# #HASHTAG# !!!!
33d50f8630b76ae7655951449ee07b6b	1	#USER# Tontos. Bájense del pony.
33d50f8630b76ae7655951449ee07b6b	1	RT #USER#: Cuando la Narváez dice Nacionalizacion.......yo escucho CHOREO!!!
33d50f8630b76ae7655951449ee07b6b	1	RT #USER#: #USER# Toma ahí te hago la pega para que te dé vergüenza mentir tanto... #URL#
33d50f8630b76ae7655951449ee07b6b	1	RT #USER#: #USER# Pacifico ??? Trataron de botar la estatua una vez más !! Periodistas Imbeciles !!!!
33d50f8630b76ae7655951449ee07b6b	1	RT #USER#: Estamos llenos de barricadas/el 8M es el pretexto del día
33d50f8630b76ae7655951449ee07b6b	1	RT #USER#: El plena gravisimaaaaaaa pandemia, cuál es el aforo permitido? #USER# hay o no pandemia?
33d50f8630b76ae7655951449ee07b6b	1	RT #USER#: ¿Quién sería un buen presidente de la República? Hagan RT para llegar a más gente saludo
33d50f8630b76ae7655951449ee07b6b	1	RT #USER#: #USER# #USER# 0:11 dándole jugüito a sus jóvenes soñadores #URL#
33d50f8630b76ae7655951449ee07b6b	1	RT #USER#: #USER# Cada vez que lea sus quejas lo repetire... Usted voto apruebo con ellos
33d50f8630b76ae7655951449ee07b6b	1	RT #USER#: No les queda un atisbo de verguenza en el poder judicial, que no expulsan a este sujeto?
33d50f8630b76ae7655951449ee07b6b	1	RT #USER#: Lo mas ridículo visto hoy día es una dirigenta con un coco al aire
33d50f8630b76ae7655951449ee07b6b	1	RT #USER#: #HASHTAG# algún día será TT....porqué no hoy?. Basta hacer un retuit
33d50f8630b76ae7655951449ee07b6b	1	#USER# #USER# Comunistas siempre criminales y asesinos. Y se enorgullecen de eso.
33d50f8630b76ae7655951449ee07b6b	1	RT #USER#: No son más que #HASHTAG# #URL#
33d50f8630b76ae7655951449ee07b6b	1	#USER# Que ladren no más. Dan risa
33d50f8630b76ae7655951449ee07b6b	1	RT #USER#: La toma más grande de renca son 95% extranjeros! así de simple, se toman el cerro cara de raja! Que mierda!!
33d50f8630b76ae7655951449ee07b6b	1	RT #USER#: !!!! Una imagen vale más que mil palabras !!!!
33d50f8630b76ae7655951449ee07b6b	1	#USER# Pero cuando se instalan cerca de la reserva ecológica de peñalolen, gimotean y son peores que Hitler.
33d50f8630b76ae7655951449ee07b6b	1	#USER# Todos “alegría y colores”. Que se vayan a sus países !!
33d50f8630b76ae7655951449ee07b6b	1	RT #USER#: La mina de Zapallar era una zurdita. Y los mismos zurdos no lo saben. Ahí el ejemplo de cómo se comportan.
33d50f8630b76ae7655951449ee07b6b	1	RT #USER#: Toda la vida Sra Marta!! #URL#
33d50f8630b76ae7655951449ee07b6b	1	RT #USER#: Cuando veas a un vago macheteando recuerda que el 6% irá a su bolsillo. #URL#
33d50f8630b76ae7655951449ee07b6b	1	RT #USER#: Haitianos se toman terrenos en la comuna de Renca y se instalan con carpas del mismo color. #URL#
33d50f8630b76ae7655951449ee07b6b	1	#USER# Cagaron los del #HASHTAG# ??? ....hecha la ley, hecha la trampa.
33d50f8630b76ae7655951449ee07b6b	1	#USER# 👏👍 excelente !!! #HASHTAG# !!!
33d50f8630b76ae7655951449ee07b6b	1	#USER# Jajaja el colorao Mustaine 🤣🤣🤣
33d50f8630b76ae7655951449ee07b6b	1	#USER# #USER# NOOOOO !!!! Los zurdos ya quieren hacer trampa !!!!!
33d50f8630b76ae7655951449ee07b6b	1	#USER# Ella poh, la popularshh !!!! Políticos zopencos mediocres, ustedes NO son pueblo !!!
33d50f8630b76ae7655951449ee07b6b	1	#USER# Es como usar ropa interior usada sin lavar de 28 días atrás 🤣
33d50f8630b76ae7655951449ee07b6b	1	#USER# No Playstation, no fono, no computador, no iPad ni cable, no internet. Que se las arregle con papel, lápiz y libros.
33d50f8630b76ae7655951449ee07b6b	1	#USER# Cortocircuito progrezombie !!! Muchas “condenas” enviadas desde la comodidad de sus sillones y poca acción !!!
33d50f8630b76ae7655951449ee07b6b	1	#USER# Han sido dignificados !!!
33d50f8630b76ae7655951449ee07b6b	1	"RT #USER#: el malo y el peor. Uno decía que se avergonzaba de ser chileno, el otro que ""Chile es un país culiao ""...."
33d50f8630b76ae7655951449ee07b6b	1	RT #USER#: En #HASHTAG# vota por #USER# Alcalde #HASHTAG# #URL#
33d50f8630b76ae7655951449ee07b6b	1	RT #USER#: A quien mas lo tienen chato estas palabras . Dignidad Pueblo Hambre Si tu tienes otra palabra me gustaría saberla
33d50f8630b76ae7655951449ee07b6b	1	RT #USER#: Los aviones de biden lanzando un ataque orgánico sobre siria para cuidar el ambiente y respetar los derechos humanos
33d50f8630b76ae7655951449ee07b6b	1	#USER# #USER# #USER# Dentrese iñora !!! 🤣🤣🤣
33d50f8630b76ae7655951449ee07b6b	1	RT #USER#: Bienvenido a Chiapas, perdón, a Chile #URL#
33d50f8630b76ae7655951449ee07b6b	1	#USER# Lobby Chino???? No es necesario que los “ayudes” tanto.
33d50f8630b76ae7655951449ee07b6b	1	#USER# #USER# Preparándose para hacer trampa???
33d50f8630b76ae7655951449ee07b6b	1	RT #USER#: quiero seguir a más patriotas...ayúdenme porfa
33d50f8630b76ae7655951449ee07b6b	1	#USER# Que se sequen en la carcel esos DELINCUENTES !!!! Bien hecho !!!
33d50f8630b76ae7655951449ee07b6b	1	RT #USER#: #HASHTAG#, el único rojo de derecha!! 🇨🇱🇨🇱 #URL#
33d50f8630b76ae7655951449ee07b6b	1	#USER# No se negocia con delincuentes !!! Rendición incondicional y a la carcel !!! No hay otro camino !!!
33d50f8630b76ae7655951449ee07b6b	1	#USER# Pregúntale al traficante Heraldo Muñoz. La Roja Bale$het sabe bastante sobre el tema.
33d50f8630b76ae7655951449ee07b6b	1	RT #USER#: #USER# ¿En serio? El frente amplio no tiene moral para hablar de economía. #URL#
33d50f8630b76ae7655951449ee07b6b	1	RT #USER#: #USER# #USER# Madura, pendejo. Anda a tomarte la leche y deja de romperle la vida a la gente!
33d50f8630b76ae7655951449ee07b6b	1	"RT #USER#: ¿En qué otro país del mundo el TERRORISMO se combate con ""querellas contra quien resulte responsable""? 🤔🤔🤔"
33d50f8630b76ae7655951449ee07b6b	1	RT #USER#: Un antojito nocturno?? #URL#
33d50f8630b76ae7655951449ee07b6b	1	RT #USER#: #USER# #USER# les esta juntando material a los chiquillos para las protestas de los días viernes.
33d50f8630b76ae7655951449ee07b6b	1	RT #USER#: Seria bueno hacer una lista con todos los masones que se están postulando a constituyentes #USER#
33d50f8630b76ae7655951449ee07b6b	1	RT #USER#: En la Araucania...queman y toman propiedades...El delegado para la Araucania...En Reñaca super preocupado
33d50f8630b76ae7655951449ee07b6b	1	RT #USER#: Después de ver estos traseros uno piensa... ¡Devuélvannos el Miss Reef!. No hay derecho.... #URL#
33d50f8630b76ae7655951449ee07b6b	1	RT #USER#: La izquierda no construye, solo destruye. #HASHTAG# #HASHTAG#
33d50f8630b76ae7655951449ee07b6b	1	#USER# Váyanse pa su país !!!
33d50f8630b76ae7655951449ee07b6b	1	RT #USER#: 14 seguidores me faltan, para llegar a 3.000. QUIEN ME SIGUE. !!!!!! Solo Patriotas x 🇨🇱
33d50f8630b76ae7655951449ee07b6b	1	#USER# No de la u de Recoleta eso siiiii
33d50f8630b76ae7655951449ee07b6b	1	RT #USER#: Se le terminó el recreo al Presidente. #URL#
33d50f8630b76ae7655951449ee07b6b	1	"RT #USER#: ""Iguales de frescos de raja... #URL#"
33d50f8630b76ae7655951449ee07b6b	1	RT #USER#: Deberían llamarse Revolución Dedocrática #USER#
33d50f8630b76ae7655951449ee07b6b	1	RT #USER#: Mucho ataque, insulto y meme en contra de #USER#. Aparentemente hay varios que están asustados de que arrase
33d50f8630b76ae7655951449ee07b6b	1	RT #USER#: SENADOR LATORRE SE SALTO LA FILA Se llenan la BOCA con la IGUALDAD #URL#
33d50f8630b76ae7655951449ee07b6b	1	RT #USER#: #USER# no es mío pero lo encontré genial... 🤣🤣🤣 #URL#
33d50f8630b76ae7655951449ee07b6b	1	RT #USER#: #USER# Para ir a vacunarse con preferencia es profesor, pero para volver a clases... 🤷🏻‍♂️
33d50f8630b76ae7655951449ee07b6b	1	RT #USER#: #USER# Se dan cuenta, si el profe se salta la fila...el alumno el torniquete...
33d50f8630b76ae7655951449ee07b6b	1	RT #USER#: ¿Así que el pdte. Del sindicato de profesores, que no hace clases hace 30 años, se saltó la fila para vacunarse?
33d50f8630b76ae7655951449ee07b6b	1	"RT #USER#: Increíble! Carlos Ominami en un día pudo más que el ""Estado Opresor"" en un año"
33d50f8630b76ae7655951449ee07b6b	1	RT #USER#: #USER# Y el del video contra Piñera muerto de la risa. Así con la PDI.
33d50f8630b76ae7655951449ee07b6b	1	RT #USER#: Quiero presentarles a mi tía Marta, tiene 107 años, esta foto fué captada esta mañana 😍😍 #URL#
33d50f8630b76ae7655951449ee07b6b	1	#USER# Jajajajaja hasta el pastor Soto convoca más gente que este chanta 🤣🤣🤣🤣🤣
33d50f8630b76ae7655951449ee07b6b	1	#USER# Grande el popular !!!!
33d50f8630b76ae7655951449ee07b6b	1	#USER# Delincuencia !!!! Y echaito pa’ lante chamo !!!!
33d50f8630b76ae7655951449ee07b6b	1	#USER# Frida Cago el nuevo nombre de esta impresentable !!!
33d50f8630b76ae7655951449ee07b6b	1	RT #USER#: Sólo KAST puede salvar a CHILE
33d50f8630b76ae7655951449ee07b6b	1	RT #USER#: #USER# encuentra uno de los 37 palitos marcados y podrás tener tu propio diputado #URL#
33d50f8630b76ae7655951449ee07b6b	1	RT #USER#: ¿No habrá más donaciones? Se va Giorgio Jackson... #URL#
33d50f8630b76ae7655951449ee07b6b	1	#USER# #USER# 👏👏👏👏 a la cana el delincuente !!!
33d50f8630b76ae7655951449ee07b6b	1	RT #USER#: 70% de extranjeros ganaron subsidio con un año en el país. Los chilenos 10 años postulando y no califican...
33d50f8630b76ae7655951449ee07b6b	1	#USER# Y pago las contribuciones??? Que la #HASHTAG# no se haga la larry !!!
33d50f8630b76ae7655951449ee07b6b	1	#USER# Entonces mantenlos voh con TU PLATA !!!!
33d50f8630b76ae7655951449ee07b6b	1	#USER# #USER# Le gusta el humo???...como se suscribe a un diario que se caracteriza por vender humo 🤣🤣
33d50f8630b76ae7655951449ee07b6b	1	RT #USER#: Cristián De La Fuente apoya a Carabineros #URL#
33d50f8630b76ae7655951449ee07b6b	1	RT #USER#: No veo a ningún fiscal, acusando de homicidio frustrado a aquellos que atacaron a carabineros anoche Porqué ?🤔
33d50f8630b76ae7655951449ee07b6b	1	RT #USER#: Con esta izquierda no hay país posible #URL#
33d50f8630b76ae7655951449ee07b6b	1	#USER# Fenomenal !!! Están quedando BONITOS los retoques al garabato de Valparaíso 🤣🤣🤣🤣
33d50f8630b76ae7655951449ee07b6b	1	#USER# Arrojar dos galones de óleo y era la wea...
33d50f8630b76ae7655951449ee07b6b	1	#USER# Adivina quien arruinó el instituto nacional.... la #HASHTAG# con la pajarraca corrupta de la Toha !!!!
33d50f8630b76ae7655951449ee07b6b	1	RT #USER#: #USER# #USER# Payaso infame ... pronto terminará tu proyecto de carrera política... #URL#
33d50f8630b76ae7655951449ee07b6b	1	#USER# #USER# #USER# Que se vaya a Magallanes este sinverguenza de Sharp !!!!
33d50f8630b76ae7655951449ee07b6b	1	RT #USER#: Deja de llorar Winter...si tanto te preocupa, cómete la mina y deja de hinchar ridículo. #URL#
33d50f8630b76ae7655951449ee07b6b	1	"RT #USER#: #USER# nos explica claramente "" esto se trata de doblegar el espíritu de #USER# """
33d50f8630b76ae7655951449ee07b6b	1	RT #USER#: Como cuando usted denunció que en la estación Baquedano había un centro de torturas? Algo así? 🤦‍♂️
33d50f8630b76ae7655951449ee07b6b	1	#USER# #USER# #USER# Carozzi eso siii la fusión !!!
33d50f8630b76ae7655951449ee07b6b	1	RT #USER#: Eso se llama oportunismo. Éste chico era enfermo mental y lo dejaron solo
33d50f8630b76ae7655951449ee07b6b	1	RT #USER#: No roban por necesidad. Roban porque es fácil y no hay consecuencias.
33d50f8630b76ae7655951449ee07b6b	1	RT #USER#: Delincuentes con armas y garzones se defienden con sillas. La contienda es desigual
33d50f8630b76ae7655951449ee07b6b	1	RT #USER#: Maduro criticando que en Chile expulsen a inmigrantes venezolanos ilegales ? Hay que ser muy care'raja
33d50f8630b76ae7655951449ee07b6b	1	RT #USER#: Taradit....y su estupidez en su esplendor #URL#
33d50f8630b76ae7655951449ee07b6b	1	#USER# #HASHTAG# cosas, simplemente. Más no se le puede pedir a ese escombro.
33d50f8630b76ae7655951449ee07b6b	1	RT #USER#: No más contribuciones. #USER# ¡Son expropiatorias! #URL# a través de #USER#
33d50f8630b76ae7655951449ee07b6b	1	RT #USER#: Dónde están los que decían que “jueron los pacohh” “Pacos asesinos” ???? Cri cri
33d50f8630b76ae7655951449ee07b6b	1	RT #USER#: Lo siento no un peso más!!! #URL#
33d50f8630b76ae7655951449ee07b6b	1	RT #USER#: El Virus / La Nueva cepa #URL#
33d50f8630b76ae7655951449ee07b6b	1	RT #USER#: un religioso lleno de odiosidad es algo curioso....o no?
33d50f8630b76ae7655951449ee07b6b	1	#USER# Quédense ustedes con sus seres humanos !!! Acá no caben más !!!
33d50f8630b76ae7655951449ee07b6b	1	RT #USER#: Mural de Mon Laferte más picante q el Coca Mendoza comiendo tallarines
33d50f8630b76ae7655951449ee07b6b	1	RT #USER#: Alguien me puede aclarar algo que no entiendo, como los inmigrantes irregulares tienen Fonasa?
33d50f8630b76ae7655951449ee07b6b	1	RT #USER#: Mural de Mon Laferte es más ordinario que título de la Universidad Popular de Recoleta
33d50f8630b76ae7655951449ee07b6b	1	RT #USER#: Dejo las buenas noches con esto #HASHTAG# #URL#
33d50f8630b76ae7655951449ee07b6b	1	RT #USER#: ¿Por qué esta cantante abusa de la ley de manera tan prepotente?
33d50f8630b76ae7655951449ee07b6b	1	RT #USER#: Otra vacuna más de este masburro. Supongo que es de el agua de las Carmelitas descalzas
33d50f8630b76ae7655951449ee07b6b	1	RT #USER#: Personas con tratamiento ruso: 2 Personas vacunadas: 1.240.000
33d50f8630b76ae7655951449ee07b6b	1	#USER# Págalas voh po patua !!!! Primero los CHILENOS !!! Y si sobra, los demás. Que sus republiquetas se encarguen de sus ilegales.
33d50f8630b76ae7655951449ee07b6b	1	#USER# Hablar por hablar y criticar por criticar !!!
33d50f8630b76ae7655951449ee07b6b	1	#USER# Se te olvidó escribir con las X. Y ya hay suficiente inmigrante. No caben MÁS !!!
33d50f8630b76ae7655951449ee07b6b	1	RT #USER#: #USER# Viva Chile libre de Delincuentes
33d50f8630b76ae7655951449ee07b6b	1	#USER# #USER# #USER# Me encanta lo que hacen en 🇨🇱 👏👏
33d50f8630b76ae7655951449ee07b6b	1	#USER# Que la imbecil de la Rayen diga que le encanta lo qué hacen en Argentina !!!
33d50f8630b76ae7655951449ee07b6b	1	RT #USER#: Observen el ridículo que hicieron estos zurdos, para no perder la memoria!! #URL#
33d50f8630b76ae7655951449ee07b6b	1	RT #USER#: Creo que el frente amplio y RD en particular se han contribuido a sembrar odio y promover la violencia en el país
33d50f8630b76ae7655951449ee07b6b	1	#USER# Que se vayan también !!
33d50f8630b76ae7655951449ee07b6b	1	RT #USER#: #USER# Como si ya Valparaíso no estuviera lo suficientemente feo, sucio y hediondo... pa coronarlo con esta joya 😖
33d50f8630b76ae7655951449ee07b6b	1	RT #USER#: #USER# Mira la buena nueva...!!! #URL#
33d50f8630b76ae7655951449ee07b6b	1	RT #USER#: #USER# Por fin .👏👏👏👏👏👏 Gracias , por fin y el millón que aún queda porfa. #HASHTAG# .
33d50f8630b76ae7655951449ee07b6b	1	#USER# #USER# Cállalo por favor #USER#
33d50f8630b76ae7655951449ee07b6b	1	RT #USER#: La TENS que no era TENS y se la dio de SAlvavida y con RCP lo termino de matar!!😬👇🏻
33d50f8630b76ae7655951449ee07b6b	1	#USER# #USER# Sin filo igual es peligroso !!
33d50f8630b76ae7655951449ee07b6b	1	#USER# #USER# #USER# Que asquerosa es la Marzan.
33d50f8630b76ae7655951449ee07b6b	1	"RT #USER#: 🔴Frente Amplio ""¿Cómo quieren que no lo quememos todo?"" 🔴#URL# #URL#"
33d50f8630b76ae7655951449ee07b6b	1	RT #USER#: Y la fiscalia cuando la va a interrogar y acusar de cuasi delito de homicidio?
33d50f8630b76ae7655951449ee07b6b	1	"RT #USER#: El joven manos de ""machete"" #URL#"
33d50f8630b76ae7655951449ee07b6b	1	RT #USER#: Es verdad que la TENS que trató de salvar al malabarista martir estudió enfermería en la Universidad de Recoleta? 😂😂🤦‍♂️🤦‍♂️
33d50f8630b76ae7655951449ee07b6b	1	#USER# A los únicos que NO LES GUSTA EL CONTROL DE IDENTIDAD es a los DELINCUENTES. Cierto MECHERO ????
33d50f8630b76ae7655951449ee07b6b	1	RT #USER#: ⚠Ford Argentina cierra 12 concesionarios en todo el país. Todos los empleados ahora están cesantes.
33d50f8630b76ae7655951449ee07b6b	1	#USER# Animo, todo saldrá bien
33d50f8630b76ae7655951449ee07b6b	1	RT #USER#: #HASHTAG# la “tens” sabía menos de medicina que Jadue
33d50f8630b76ae7655951449ee07b6b	1	RT #USER#: Es increíble como Zurdistan eleva a categoría de idolo a un peliento cualquiera.
33d50f8630b76ae7655951449ee07b6b	1	RT #USER#: RN llevará a Catalina Pérez a la Comisión de Ética por “incitar al odio y a la violencia” #URL#
33d50f8630b76ae7655951449ee07b6b	1	RT #USER#: Así es... A todos nos está naciendo sentimientos de xenofobia
33d50f8630b76ae7655951449ee07b6b	1	RT #USER#: #HASHTAG# se reúnen en plaza Italia!!
33d50f8630b76ae7655951449ee07b6b	1	#USER# Pelotuda ignorante !!! Ni pa limpiar el piso del consultorio sirve !!!! Que le quiten el título !! Estudio en APLAPLAC ????
33d50f8630b76ae7655951449ee07b6b	1	#USER# #USER# Que pida ayuda a carabineros y al poder judicial.... oh wait !!! 🙄
33d50f8630b76ae7655951449ee07b6b	1	#USER# 👏👏👏.... el que puede, puede. (Me da feroz caña el pisco) 🤣🤣🤣
33d50f8630b76ae7655951449ee07b6b	1	RT #USER#: #USER# ahí està la aceleracion a la muerte errada accion de persona.
33d50f8630b76ae7655951449ee07b6b	1	"RT #USER#: Cata ""mayonesa"" Perez, nada q envidiarle a Altamirano..."
33d50f8630b76ae7655951449ee07b6b	1	#USER# #USER# Lógico que deseas reformar a las policias. Eres un mechero delincuente !!!
33d50f8630b76ae7655951449ee07b6b	1	#USER# El único shock que requiere Chile es Orden y Ley . Necesitamos a Kast !!!
33d50f8630b76ae7655951449ee07b6b	1	RT #USER#: ¿Hasta cuándo vamos a permitir que un puñado de vándalos siga haciendo lo que quiere en las calles?
33d50f8630b76ae7655951449ee07b6b	1	#USER# #USER# #USER# Estupida ella y también el imbecil de Horvarth 😡🤬
33d50f8630b76ae7655951449ee07b6b	1	RT #USER#: #HASHTAG#: sujeto provoca daños en semáforo de Alameda/Mac Iver. #URL#
33d50f8630b76ae7655951449ee07b6b	1	RT #USER#: Es verdad que están quemando algo en Villarrica? Mi fuente no es confiable! Alguien que confirme, porfa?
33d50f8630b76ae7655951449ee07b6b	1	RT #USER#: El Blog de Iván: En inmigración tenemos que buscar un equilibrio: n... #URL#
33d50f8630b76ae7655951449ee07b6b	1	RT #USER#: Y estamos recién iniciando la semana 😡
33d50f8630b76ae7655951449ee07b6b	1	#USER# Fueron dignificados 🤣🤣🤣🤣
33d50f8630b76ae7655951449ee07b6b	1	RT #USER#: En #HASHTAG# llorando al malabarista, hasta que los agarraron a pedradas hasta ahí les llegó !
33d50f8630b76ae7655951449ee07b6b	1	#USER# Esa no cacha de números, así que no hay que pescar sus opiniones sin base.
33d50f8630b76ae7655951449ee07b6b	1	RT #USER#: Lo que hace un machete sin filo #URL#
33d50f8630b76ae7655951449ee07b6b	1	RT #USER#: Para mi el probelma de fondo es que la izquierda chilena ha perdido toda equanimidaad
33d50f8630b76ae7655951449ee07b6b	1	RT #USER#: la fiscalía es muy sesgada, dirigida por un operador político...todos lo sabemos
33d50f8630b76ae7655951449ee07b6b	1	RT #USER#: Presidente #USER# desde Colchane le exigimos: es hora reaccionar. #HASHTAG# #URL#
33d50f8630b76ae7655951449ee07b6b	1	RT #USER#: Todos hablan del actuar de Carabineros y quien habla del actuar del Malabarista enajenado??
33d50f8630b76ae7655951449ee07b6b	1	Te suena promotonta???...pues eso. #URL#
33d50f8630b76ae7655951449ee07b6b	1	RT #USER#: Quién extraña al Presidente y Comandante en Jefe del Ejército, Capitán General Augusto Pinochet?
